id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_campanha,canal,costo,fecha_inicio,fecha_fin,campania_activa
2356,Laptop,$30.16,6.0,2024-04-07,Electrónica,30.16,180.96,2024-04,30,RRSS,4.68,2024-10-23,2024-11-24,False
2356,Laptop,$30.16,6.0,2024-04-07,Electrónica,30.16,180.96,2024-04,90,TV,5.62,2024-11-16,2025-01-13,False
204,Jarrón decorativo,$94.75,1.0,2024-04-08,Decoración,94.75,94.75,2024-04,15,RRSS,4.65,2024-05-09,2024-06-13,False
204,Jarrón decorativo,$94.75,1.0,2024-04-08,Decoración,94.75,94.75,2024-04,45,Email,4.52,2024-06-05,2024-07-31,False
204,Jarrón decorativo,$94.75,1.0,2024-04-08,Decoración,94.75,94.75,2024-04,75,TV,4.1,2024-11-03,2024-12-25,False
1381,Freidora eléctrica,$38.12,2.0,2024-04-08,Electrodomésticos,38.12,76.24,2024-04,71,TV,4.37,2024-06-05,2024-07-24,False
1381,Freidora eléctrica,$38.12,2.0,2024-04-08,Electrodomésticos,38.12,76.24,2024-04,41,Email,3.92,2024-11-23,2025-01-01,False
1381,Freidora eléctrica,$38.12,2.0,2024-04-08,Electrodomésticos,38.12,76.24,2024-04,11,RRSS,5.27,2024-12-29,2025-01-21,False
2365,Auriculares,$92.91,11.0,2024-04-08,Electrónica,92.91,1022.01,2024-04,47,Email,4.19,2024-06-02,2024-07-22,False
2365,Auriculares,$92.91,11.0,2024-04-08,Electrónica,92.91,1022.01,2024-04,17,RRSS,6.06,2024-07-15,2024-08-15,False
2365,Auriculares,$92.91,11.0,2024-04-08,Electrónica,92.91,1022.01,2024-04,77,TV,4.99,2024-11-11,2024-12-06,False
2486,Laptop,$124.95,11.0,2024-04-08,Electrónica,124.95,1374.45,2024-04,60,Email,4.89,2024-09-28,2024-10-27,False
2486,Laptop,$124.95,11.0,2024-04-08,Electrónica,124.95,1374.45,2024-04,30,RRSS,4.68,2024-10-23,2024-11-24,False
2486,Laptop,$124.95,11.0,2024-04-08,Electrónica,124.95,1374.45,2024-04,90,TV,5.62,2024-11-16,2025-01-13,False
2506,Laptop,$34.74,1.0,2024-04-08,Electrónica,34.74,34.74,2024-04,60,Email,4.89,2024-09-28,2024-10-27,False
2506,Laptop,$34.74,1.0,2024-04-08,Electrónica,34.74,34.74,2024-04,30,RRSS,4.68,2024-10-23,2024-11-24,False
2506,Laptop,$34.74,1.0,2024-04-08,Electrónica,34.74,34.74,2024-04,90,TV,5.62,2024-11-16,2025-01-13,False
2705,Auriculares,$87.29,2.0,2024-04-08,Electrónica,87.29,174.58,2024-04,47,Email,4.19,2024-06-02,2024-07-22,False
2705,Auriculares,$87.29,2.0,2024-04-08,Electrónica,87.29,174.58,2024-04,17,RRSS,6.06,2024-07-15,2024-08-15,False
2705,Auriculares,$87.29,2.0,2024-04-08,Electrónica,87.29,174.58,2024-04,77,TV,4.99,2024-11-11,2024-12-06,False
1225,Lavadora,$87.65,2.0,2024-04-09,Electrodomésticos,87.65,175.3,2024-04,46,Email,3.63,2024-05-12,2024-05-29,False
1225,Lavadora,$87.65,2.0,2024-04-09,Electrodomésticos,87.65,175.3,2024-04,76,TV,4.66,2024-05-26,2024-07-02,False
1225,Lavadora,$87.65,2.0,2024-04-09,Electrodomésticos,87.65,175.3,2024-04,16,RRSS,3.56,2024-08-14,2024-09-20,False
1344,Aspiradora,$34.10,3.0,2024-04-09,Electrodomésticos,34.1,102.30000000000001,2024-04,40,Email,6.24,2024-06-24,2024-08-12,False
1344,Aspiradora,$34.10,3.0,2024-04-09,Electrodomésticos,34.1,102.30000000000001,2024-04,10,RRSS,7.16,2024-08-19,2024-09-19,False
1344,Aspiradora,$34.10,3.0,2024-04-09,Electrodomésticos,34.1,102.30000000000001,2024-04,70,TV,3.06,2024-12-13,2024-12-29,False
1361,Freidora eléctrica,$103.64,10.0,2024-04-09,Electrodomésticos,103.64,1036.4,2024-04,71,TV,4.37,2024-06-05,2024-07-24,False
1361,Freidora eléctrica,$103.64,10.0,2024-04-09,Electrodomésticos,103.64,1036.4,2024-04,41,Email,3.92,2024-11-23,2025-01-01,False
1361,Freidora eléctrica,$103.64,10.0,2024-04-09,Electrodomésticos,103.64,1036.4,2024-04,11,RRSS,5.27,2024-12-29,2025-01-21,False
1979,Batidora,$88.23,11.0,2024-04-09,Electrodomésticos,88.23,970.5300000000001,2024-04,57,Email,4.48,2024-04-10,2024-06-08,False
1979,Batidora,$88.23,11.0,2024-04-09,Electrodomésticos,88.23,970.5300000000001,2024-04,87,TV,6.28,2024-08-27,2024-10-11,False
1979,Batidora,$88.23,11.0,2024-04-09,Electrodomésticos,88.23,970.5300000000001,2024-04,27,RRSS,4.52,2024-11-01,2024-12-08,False
2852,Televisor,$34.23,4.0,2024-04-09,Electrónica,34.23,136.92,2024-04,29,RRSS,3.96,2024-05-17,2024-06-28,False
2852,Televisor,$34.23,4.0,2024-04-09,Electrónica,34.23,136.92,2024-04,59,Email,4.19,2024-11-20,2025-01-19,False
2852,Televisor,$34.23,4.0,2024-04-09,Electrónica,34.23,136.92,2024-04,89,TV,4.98,2024-12-13,2025-02-08,False
48,Rincón de plantas,$102.85,3.0,2024-04-10,Decoración,102.85,308.54999999999995,2024-04,38,Email,5.76,2024-06-14,2024-07-15,False
48,Rincón de plantas,$102.85,3.0,2024-04-10,Decoración,102.85,308.54999999999995,2024-04,8,RRSS,4.88,2024-08-03,2024-08-18,False
48,Rincón de plantas,$102.85,3.0,2024-04-10,Decoración,102.85,308.54999999999995,2024-04,68,TV,5.81,2024-12-17,2025-02-14,False
426,Cortinas,$119.55,7.0,2024-04-10,Decoración,119.55,836.85,2024-04,43,Email,5.67,2024-05-02,2024-06-17,False
426,Cortinas,$119.55,7.0,2024-04-10,Decoración,119.55,836.85,2024-04,73,TV,6.47,2024-08-17,2024-09-26,False
426,Cortinas,$119.55,7.0,2024-04-10,Decoración,119.55,836.85,2024-04,13,RRSS,5.22,2024-09-16,2024-10-15,False
556,Cortinas,$42.74,12.0,2024-04-10,Decoración,42.74,512.88,2024-04,43,Email,5.67,2024-05-02,2024-06-17,False
556,Cortinas,$42.74,12.0,2024-04-10,Decoración,42.74,512.88,2024-04,73,TV,6.47,2024-08-17,2024-09-26,False
556,Cortinas,$42.74,12.0,2024-04-10,Decoración,42.74,512.88,2024-04,13,RRSS,5.22,2024-09-16,2024-10-15,False
797,Elementos de cerámica,$52.97,2.0,2024-04-10,Decoración,52.97,105.94,2024-04,22,RRSS,5.44,2024-06-26,2024-07-15,False
797,Elementos de cerámica,$52.97,2.0,2024-04-10,Decoración,52.97,105.94,2024-04,82,TV,5.69,2024-09-08,2024-10-12,False
797,Elementos de cerámica,$52.97,2.0,2024-04-10,Decoración,52.97,105.94,2024-04,52,Email,5.74,2024-09-09,2024-09-30,False
1315,Lavadora,$49.69,12.0,2024-04-10,Electrodomésticos,49.69,596.28,2024-04,46,Email,3.63,2024-05-12,2024-05-29,False
1315,Lavadora,$49.69,12.0,2024-04-10,Electrodomésticos,49.69,596.28,2024-04,76,TV,4.66,2024-05-26,2024-07-02,False
1315,Lavadora,$49.69,12.0,2024-04-10,Electrodomésticos,49.69,596.28,2024-04,16,RRSS,3.56,2024-08-14,2024-09-20,False
1356,Secadora,$124.09,4.0,2024-04-10,Electrodomésticos,124.09,496.36,2024-04,3,RRSS,5.1,2024-07-24,2024-08-30,False
1356,Secadora,$124.09,4.0,2024-04-10,Electrodomésticos,124.09,496.36,2024-04,63,TV,5.69,2024-11-03,2024-11-28,False
1356,Secadora,$124.09,4.0,2024-04-10,Electrodomésticos,124.09,496.36,2024-04,33,Email,3.8,2024-12-20,2025-01-07,False
1435,Lavadora,$37.20,10.0,2024-04-10,Electrodomésticos,37.2,372.0,2024-04,46,Email,3.63,2024-05-12,2024-05-29,False
1435,Lavadora,$37.20,10.0,2024-04-10,Electrodomésticos,37.2,372.0,2024-04,76,TV,4.66,2024-05-26,2024-07-02,False
1435,Lavadora,$37.20,10.0,2024-04-10,Electrodomésticos,37.2,372.0,2024-04,16,RRSS,3.56,2024-08-14,2024-09-20,False
1618,Cafetera,$31.94,11.0,2024-04-10,Electrodomésticos,31.94,351.34000000000003,2024-04,49,Email,5.2,2024-06-20,2024-07-22,False
1618,Cafetera,$31.94,11.0,2024-04-10,Electrodomésticos,31.94,351.34000000000003,2024-04,79,TV,7.26,2024-08-13,2024-10-11,False
1618,Cafetera,$31.94,11.0,2024-04-10,Electrodomésticos,31.94,351.34000000000003,2024-04,19,RRSS,5.7,2024-08-19,2024-09-15,False
1871,Freidora eléctrica,$88.90,6.0,2024-04-10,Electrodomésticos,88.9,533.4000000000001,2024-04,71,TV,4.37,2024-06-05,2024-07-24,False
1871,Freidora eléctrica,$88.90,6.0,2024-04-10,Electrodomésticos,88.9,533.4000000000001,2024-04,41,Email,3.92,2024-11-23,2025-01-01,False
1871,Freidora eléctrica,$88.90,6.0,2024-04-10,Electrodomésticos,88.9,533.4000000000001,2024-04,11,RRSS,5.27,2024-12-29,2025-01-21,False
2661,Parlantes Bluetooth,$79.11,3.0,2024-04-10,Electrónica,79.11,237.32999999999998,2024-04,84,TV,4.42,2024-04-17,2024-05-05,False
2661,Parlantes Bluetooth,$79.11,3.0,2024-04-10,Electrónica,79.11,237.32999999999998,2024-04,54,Email,2.95,2024-08-09,2024-09-22,False
2661,Parlantes Bluetooth,$79.11,3.0,2024-04-10,Electrónica,79.11,237.32999999999998,2024-04,24,RRSS,6.0,2024-09-22,2024-10-26,False
2785,Auriculares,$122.80,3.0,2024-04-10,Electrónica,122.8,368.4,2024-04,47,Email,4.19,2024-06-02,2024-07-22,False
2785,Auriculares,$122.80,3.0,2024-04-10,Electrónica,122.8,368.4,2024-04,17,RRSS,6.06,2024-07-15,2024-08-15,False
2785,Auriculares,$122.80,3.0,2024-04-10,Electrónica,122.8,368.4,2024-04,77,TV,4.99,2024-11-11,2024-12-06,False
328,Rincón de plantas,$60.89,1.0,2024-04-11,Decoración,60.89,60.89,2024-04,38,Email,5.76,2024-06-14,2024-07-15,False
328,Rincón de plantas,$60.89,1.0,2024-04-11,Decoración,60.89,60.89,2024-04,8,RRSS,4.88,2024-08-03,2024-08-18,False
328,Rincón de plantas,$60.89,1.0,2024-04-11,Decoración,60.89,60.89,2024-04,68,TV,5.81,2024-12-17,2025-02-14,False
466,Cortinas,$26.29,7.0,2024-04-11,Decoración,26.29,184.03,2024-04,43,Email,5.67,2024-05-02,2024-06-17,False
466,Cortinas,$26.29,7.0,2024-04-11,Decoración,26.29,184.03,2024-04,73,TV,6.47,2024-08-17,2024-09-26,False
466,Cortinas,$26.29,7.0,2024-04-11,Decoración,26.29,184.03,2024-04,13,RRSS,5.22,2024-09-16,2024-10-15,False
1578,Cafetera,$101.98,2.0,2024-04-11,Electrodomésticos,101.98,203.96,2024-04,49,Email,5.2,2024-06-20,2024-07-22,False
1578,Cafetera,$101.98,2.0,2024-04-11,Electrodomésticos,101.98,203.96,2024-04,79,TV,7.26,2024-08-13,2024-10-11,False
1578,Cafetera,$101.98,2.0,2024-04-11,Electrodomésticos,101.98,203.96,2024-04,19,RRSS,5.7,2024-08-19,2024-09-15,False
2370,Consola de videojuegos,$46.08,7.0,2024-04-11,Electrónica,46.08,322.56,2024-04,50,Email,4.97,2024-05-03,2024-05-28,False
2370,Consola de videojuegos,$46.08,7.0,2024-04-11,Electrónica,46.08,322.56,2024-04,20,RRSS,3.16,2024-07-15,2024-08-03,False
2370,Consola de videojuegos,$46.08,7.0,2024-04-11,Electrónica,46.08,322.56,2024-04,80,TV,4.64,2024-11-01,2024-11-20,False
127,Elementos de cerámica,$93.84,8.0,2024-04-12,Decoración,93.84,750.72,2024-04,22,RRSS,5.44,2024-06-26,2024-07-15,False
127,Elementos de cerámica,$93.84,8.0,2024-04-12,Decoración,93.84,750.72,2024-04,82,TV,5.69,2024-09-08,2024-10-12,False
127,Elementos de cerámica,$93.84,8.0,2024-04-12,Decoración,93.84,750.72,2024-04,52,Email,5.74,2024-09-09,2024-09-30,False
292,Cuadro decorativo,$78.91,8.0,2024-04-12,Decoración,78.91,631.28,2024-04,1,RRSS,5.27,2024-04-27,2024-06-04,False
292,Cuadro decorativo,$78.91,8.0,2024-04-12,Decoración,78.91,631.28,2024-04,31,Email,5.28,2024-08-15,2024-09-12,False
292,Cuadro decorativo,$78.91,8.0,2024-04-12,Decoración,78.91,631.28,2024-04,61,TV,5.3,2024-11-05,2024-12-23,False
1394,Aspiradora,$68.73,5.0,2024-04-12,Electrodomésticos,68.73,343.65000000000003,2024-04,40,Email,6.24,2024-06-24,2024-08-12,False
1394,Aspiradora,$68.73,5.0,2024-04-12,Electrodomésticos,68.73,343.65000000000003,2024-04,10,RRSS,7.16,2024-08-19,2024-09-19,False
1394,Aspiradora,$68.73,5.0,2024-04-12,Electrodomésticos,68.73,343.65000000000003,2024-04,70,TV,3.06,2024-12-13,2024-12-29,False
2492,Televisor,$54.40,5.0,2024-04-12,Electrónica,54.4,272.0,2024-04,29,RRSS,3.96,2024-05-17,2024-06-28,False
2492,Televisor,$54.40,5.0,2024-04-12,Electrónica,54.4,272.0,2024-04,59,Email,4.19,2024-11-20,2025-01-19,False
2492,Televisor,$54.40,5.0,2024-04-12,Electrónica,54.4,272.0,2024-04,89,TV,4.98,2024-12-13,2025-02-08,False
2812,Televisor,$52.60,2.0,2024-04-12,Electrónica,52.6,105.2,2024-04,29,RRSS,3.96,2024-05-17,2024-06-28,False
2812,Televisor,$52.60,2.0,2024-04-12,Electrónica,52.6,105.2,2024-04,59,Email,4.19,2024-11-20,2025-01-19,False
2812,Televisor,$52.60,2.0,2024-04-12,Electrónica,52.6,105.2,2024-04,89,TV,4.98,2024-12-13,2025-02-08,False
1012,Heladera,$62.93,1.0,2024-04-13,Electrodomésticos,62.93,62.93,2024-04,34,Email,4.2,2024-05-06,2024-07-05,False
1012,Heladera,$62.93,1.0,2024-04-13,Electrodomésticos,62.93,62.93,2024-04,4,RRSS,4.53,2024-05-31,2024-07-15,False
1012,Heladera,$62.93,1.0,2024-04-13,Electrodomésticos,62.93,62.93,2024-04,64,TV,4.38,2024-07-10,2024-08-09,False
1048,Cafetera,$58.81,10.0,2024-04-13,Electrodomésticos,58.81,588.1,2024-04,49,Email,5.2,2024-06-20,2024-07-22,False
1048,Cafetera,$58.81,10.0,2024-04-13,Electrodomésticos,58.81,588.1,2024-04,79,TV,7.26,2024-08-13,2024-10-11,False
1048,Cafetera,$58.81,10.0,2024-04-13,Electrodomésticos,58.81,588.1,2024-04,19,RRSS,5.7,2024-08-19,2024-09-15,False
1758,Cafetera,$118.03,5.0,2024-04-13,Electrodomésticos,118.03,590.15,2024-04,49,Email,5.2,2024-06-20,2024-07-22,False
1758,Cafetera,$118.03,5.0,2024-04-13,Electrodomésticos,118.03,590.15,2024-04,79,TV,7.26,2024-08-13,2024-10-11,False
1758,Cafetera,$118.03,5.0,2024-04-13,Electrodomésticos,118.03,590.15,2024-04,19,RRSS,5.7,2024-08-19,2024-09-15,False
1856,Secadora,$42.03,11.0,2024-04-13,Electrodomésticos,42.03,462.33000000000004,2024-04,3,RRSS,5.1,2024-07-24,2024-08-30,False
1856,Secadora,$42.03,11.0,2024-04-13,Electrodomésticos,42.03,462.33000000000004,2024-04,63,TV,5.69,2024-11-03,2024-11-28,False
1856,Secadora,$42.03,11.0,2024-04-13,Electrodomésticos,42.03,462.33000000000004,2024-04,33,Email,3.8,2024-12-20,2025-01-07,False
2490,Consola de videojuegos,$122.79,6.0,2024-04-13,Electrónica,122.79,736.74,2024-04,50,Email,4.97,2024-05-03,2024-05-28,False
2490,Consola de videojuegos,$122.79,6.0,2024-04-13,Electrónica,122.79,736.74,2024-04,20,RRSS,3.16,2024-07-15,2024-08-03,False
2490,Consola de videojuegos,$122.79,6.0,2024-04-13,Electrónica,122.79,736.74,2024-04,80,TV,4.64,2024-11-01,2024-11-20,False
2547,Cámara digital,$60.29,6.0,2024-04-13,Electrónica,60.29,361.74,2024-04,18,RRSS,5.46,2024-07-16,2024-09-13,False
2547,Cámara digital,$60.29,6.0,2024-04-13,Electrónica,60.29,361.74,2024-04,78,TV,4.1,2024-08-02,2024-09-20,False
2547,Cámara digital,$60.29,6.0,2024-04-13,Electrónica,60.29,361.74,2024-04,48,Email,6.84,2024-10-31,2024-12-09,False
2996,Cámara digital,$63.89,1.0,2024-04-13,Electrónica,63.89,63.89,2024-04,18,RRSS,5.46,2024-07-16,2024-09-13,False
2996,Cámara digital,$63.89,1.0,2024-04-13,Electrónica,63.89,63.89,2024-04,78,TV,4.1,2024-08-02,2024-09-20,False
2996,Cámara digital,$63.89,1.0,2024-04-13,Electrónica,63.89,63.89,2024-04,48,Email,6.84,2024-10-31,2024-12-09,False
896,Cortinas,$71.03,7.0,2024-04-14,Decoración,71.03,497.21000000000004,2024-04,43,Email,5.67,2024-05-02,2024-06-17,False
896,Cortinas,$71.03,7.0,2024-04-14,Decoración,71.03,497.21000000000004,2024-04,73,TV,6.47,2024-08-17,2024-09-26,False
896,Cortinas,$71.03,7.0,2024-04-14,Decoración,71.03,497.21000000000004,2024-04,13,RRSS,5.22,2024-09-16,2024-10-15,False
1097,Horno eléctrico,$122.69,10.0,2024-04-14,Electrodomésticos,122.69,1226.9,2024-04,35,Email,5.65,2024-07-31,2024-09-29,False
1097,Horno eléctrico,$122.69,10.0,2024-04-14,Electrodomésticos,122.69,1226.9,2024-04,5,RRSS,5.16,2024-08-22,2024-10-17,False
1097,Horno eléctrico,$122.69,10.0,2024-04-14,Electrodomésticos,122.69,1226.9,2024-04,65,TV,3.08,2024-10-23,2024-12-11,False
1516,Secadora,$105.80,3.0,2024-04-14,Electrodomésticos,105.8,317.4,2024-04,3,RRSS,5.1,2024-07-24,2024-08-30,False
1516,Secadora,$105.80,3.0,2024-04-14,Electrodomésticos,105.8,317.4,2024-04,63,TV,5.69,2024-11-03,2024-11-28,False
1516,Secadora,$105.80,3.0,2024-04-14,Electrodomésticos,105.8,317.4,2024-04,33,Email,3.8,2024-12-20,2025-01-07,False
1698,Cafetera,$88.26,1.0,2024-04-14,Electrodomésticos,88.26,88.26,2024-04,49,Email,5.2,2024-06-20,2024-07-22,False
1698,Cafetera,$88.26,1.0,2024-04-14,Electrodomésticos,88.26,88.26,2024-04,79,TV,7.26,2024-08-13,2024-10-11,False
1698,Cafetera,$88.26,1.0,2024-04-14,Electrodomésticos,88.26,88.26,2024-04,19,RRSS,5.7,2024-08-19,2024-09-15,False
2029,Proyector,$124.37,8.0,2024-04-14,Electrónica,124.37,994.96,2024-04,67,TV,3.68,2024-05-22,2024-07-12,False
2029,Proyector,$124.37,8.0,2024-04-14,Electrónica,124.37,994.96,2024-04,37,Email,3.22,2024-07-06,2024-07-26,False
2029,Proyector,$124.37,8.0,2024-04-14,Electrónica,124.37,994.96,2024-04,7,RRSS,5.57,2024-07-30,2024-08-16,False
2039,Proyector,$34.39,7.0,2024-04-14,Electrónica,34.39,240.73000000000002,2024-04,67,TV,3.68,2024-05-22,2024-07-12,False
2039,Proyector,$34.39,7.0,2024-04-14,Electrónica,34.39,240.73000000000002,2024-04,37,Email,3.22,2024-07-06,2024-07-26,False
2039,Proyector,$34.39,7.0,2024-04-14,Electrónica,34.39,240.73000000000002,2024-04,7,RRSS,5.57,2024-07-30,2024-08-16,False
2097,Cámara digital,$42.17,8.0,2024-04-14,Electrónica,42.17,337.36,2024-04,18,RRSS,5.46,2024-07-16,2024-09-13,False
2097,Cámara digital,$42.17,8.0,2024-04-14,Electrónica,42.17,337.36,2024-04,78,TV,4.1,2024-08-02,2024-09-20,False
2097,Cámara digital,$42.17,8.0,2024-04-14,Electrónica,42.17,337.36,2024-04,48,Email,6.84,2024-10-31,2024-12-09,False
2275,Auriculares,$32.00,1.0,2024-04-14,Electrónica,32.0,32.0,2024-04,47,Email,4.19,2024-06-02,2024-07-22,False
2275,Auriculares,$32.00,1.0,2024-04-14,Electrónica,32.0,32.0,2024-04,17,RRSS,6.06,2024-07-15,2024-08-15,False
2275,Auriculares,$32.00,1.0,2024-04-14,Electrónica,32.0,32.0,2024-04,77,TV,4.99,2024-11-11,2024-12-06,False
2381,Parlantes Bluetooth,$98.28,5.0,2024-04-14,Electrónica,98.28,491.4,2024-04,84,TV,4.42,2024-04-17,2024-05-05,False
2381,Parlantes Bluetooth,$98.28,5.0,2024-04-14,Electrónica,98.28,491.4,2024-04,54,Email,2.95,2024-08-09,2024-09-22,False
2381,Parlantes Bluetooth,$98.28,5.0,2024-04-14,Electrónica,98.28,491.4,2024-04,24,RRSS,6.0,2024-09-22,2024-10-26,False
107,Elementos de cerámica,$45.86,6.0,2024-04-15,Decoración,45.86,275.15999999999997,2024-04,22,RRSS,5.44,2024-06-26,2024-07-15,False
107,Elementos de cerámica,$45.86,6.0,2024-04-15,Decoración,45.86,275.15999999999997,2024-04,82,TV,5.69,2024-09-08,2024-10-12,False
107,Elementos de cerámica,$45.86,6.0,2024-04-15,Decoración,45.86,275.15999999999997,2024-04,52,Email,5.74,2024-09-09,2024-09-30,False
374,Jarrón decorativo,$94.59,5.0,2024-04-15,Decoración,94.59,472.95000000000005,2024-04,15,RRSS,4.65,2024-05-09,2024-06-13,False
374,Jarrón decorativo,$94.59,5.0,2024-04-15,Decoración,94.59,472.95000000000005,2024-04,45,Email,4.52,2024-06-05,2024-07-31,False
374,Jarrón decorativo,$94.59,5.0,2024-04-15,Decoración,94.59,472.95000000000005,2024-04,75,TV,4.1,2024-11-03,2024-12-25,False
616,Cortinas,$107.96,9.0,2024-04-15,Decoración,107.96,971.64,2024-04,43,Email,5.67,2024-05-02,2024-06-17,False
616,Cortinas,$107.96,9.0,2024-04-15,Decoración,107.96,971.64,2024-04,73,TV,6.47,2024-08-17,2024-09-26,False
616,Cortinas,$107.96,9.0,2024-04-15,Decoración,107.96,971.64,2024-04,13,RRSS,5.22,2024-09-16,2024-10-15,False
886,Cortinas,$45.79,7.0,2024-04-15,Decoración,45.79,320.53,2024-04,43,Email,5.67,2024-05-02,2024-06-17,False
886,Cortinas,$45.79,7.0,2024-04-15,Decoración,45.79,320.53,2024-04,73,TV,6.47,2024-08-17,2024-09-26,False
886,Cortinas,$45.79,7.0,2024-04-15,Decoración,45.79,320.53,2024-04,13,RRSS,5.22,2024-09-16,2024-10-15,False
1134,Aspiradora,$69.06,11.0,2024-04-15,Electrodomésticos,69.06,759.6600000000001,2024-04,40,Email,6.24,2024-06-24,2024-08-12,False
1134,Aspiradora,$69.06,11.0,2024-04-15,Electrodomésticos,69.06,759.6600000000001,2024-04,10,RRSS,7.16,2024-08-19,2024-09-19,False
1134,Aspiradora,$69.06,11.0,2024-04-15,Electrodomésticos,69.06,759.6600000000001,2024-04,70,TV,3.06,2024-12-13,2024-12-29,False
1168,Cafetera,$37.32,2.0,2024-04-15,Electrodomésticos,37.32,74.64,2024-04,49,Email,5.2,2024-06-20,2024-07-22,False
1168,Cafetera,$37.32,2.0,2024-04-15,Electrodomésticos,37.32,74.64,2024-04,79,TV,7.26,2024-08-13,2024-10-11,False
1168,Cafetera,$37.32,2.0,2024-04-15,Electrodomésticos,37.32,74.64,2024-04,19,RRSS,5.7,2024-08-19,2024-09-15,False
1454,Aspiradora,$51.46,4.0,2024-04-15,Electrodomésticos,51.46,205.84,2024-04,40,Email,6.24,2024-06-24,2024-08-12,False
1454,Aspiradora,$51.46,4.0,2024-04-15,Electrodomésticos,51.46,205.84,2024-04,10,RRSS,7.16,2024-08-19,2024-09-19,False
1454,Aspiradora,$51.46,4.0,2024-04-15,Electrodomésticos,51.46,205.84,2024-04,70,TV,3.06,2024-12-13,2024-12-29,False
2266,Laptop,$104.48,5.0,2024-04-15,Electrónica,104.48,522.4,2024-04,60,Email,4.89,2024-09-28,2024-10-27,False
2266,Laptop,$104.48,5.0,2024-04-15,Electrónica,104.48,522.4,2024-04,30,RRSS,4.68,2024-10-23,2024-11-24,False
2266,Laptop,$104.48,5.0,2024-04-15,Electrónica,104.48,522.4,2024-04,90,TV,5.62,2024-11-16,2025-01-13,False
2396,Laptop,$77.38,1.0,2024-04-15,Electrónica,77.38,77.38,2024-04,60,Email,4.89,2024-09-28,2024-10-27,False
2396,Laptop,$77.38,1.0,2024-04-15,Electrónica,77.38,77.38,2024-04,30,RRSS,4.68,2024-10-23,2024-11-24,False
2396,Laptop,$77.38,1.0,2024-04-15,Electrónica,77.38,77.38,2024-04,90,TV,5.62,2024-11-16,2025-01-13,False
953,Espejo decorativo,$76.31,5.0,2024-04-16,Decoración,76.31,381.55,2024-04,83,TV,5.24,2024-05-31,2024-07-08,False
953,Espejo decorativo,$76.31,5.0,2024-04-16,Decoración,76.31,381.55,2024-04,53,Email,4.9,2024-07-17,2024-08-01,False
953,Espejo decorativo,$76.31,5.0,2024-04-16,Decoración,76.31,381.55,2024-04,23,RRSS,4.75,2024-08-28,2024-10-17,False
1177,Horno eléctrico,$65.16,4.0,2024-04-16,Electrodomésticos,65.16,260.64,2024-04,35,Email,5.65,2024-07-31,2024-09-29,False
1177,Horno eléctrico,$65.16,4.0,2024-04-16,Electrodomésticos,65.16,260.64,2024-04,5,RRSS,5.16,2024-08-22,2024-10-17,False
1177,Horno eléctrico,$65.16,4.0,2024-04-16,Electrodomésticos,65.16,260.64,2024-04,65,TV,3.08,2024-10-23,2024-12-11,False
1655,Lavadora,$37.39,1.0,2024-04-16,Electrodomésticos,37.39,37.39,2024-04,46,Email,3.63,2024-05-12,2024-05-29,False
1655,Lavadora,$37.39,1.0,2024-04-16,Electrodomésticos,37.39,37.39,2024-04,76,TV,4.66,2024-05-26,2024-07-02,False
1655,Lavadora,$37.39,1.0,2024-04-16,Electrodomésticos,37.39,37.39,2024-04,16,RRSS,3.56,2024-08-14,2024-09-20,False
1803,Microondas,$122.22,11.0,2024-04-16,Electrodomésticos,122.22,1344.42,2024-04,56,Email,4.94,2024-08-06,2024-08-25,False
1803,Microondas,$122.22,11.0,2024-04-16,Electrodomésticos,122.22,1344.42,2024-04,26,RRSS,5.0,2024-09-25,2024-10-14,False
1803,Microondas,$122.22,11.0,2024-04-16,Electrodomésticos,122.22,1344.42,2024-04,86,TV,4.25,2024-09-25,2024-11-15,False
1864,Aspiradora,$54.94,3.0,2024-04-16,Electrodomésticos,54.94,164.82,2024-04,40,Email,6.24,2024-06-24,2024-08-12,False
1864,Aspiradora,$54.94,3.0,2024-04-16,Electrodomésticos,54.94,164.82,2024-04,10,RRSS,7.16,2024-08-19,2024-09-19,False
1864,Aspiradora,$54.94,3.0,2024-04-16,Electrodomésticos,54.94,164.82,2024-04,70,TV,3.06,2024-12-13,2024-12-29,False
